X,Y,Z,Name,description,gx_media_links,Image,Image 1,Image 2,Source
44.0288099,-27.4354466,0,Scorpius - Scorpion,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTiCPh65HG7JRDHx2FNexSVnSKsGjvmKg-JKH09sdo0J9zmqjR3Qc9kjxyVP5C5lmpmQPRsONPA9VhRrbifdmB8a4NFQtNhfFMfERYl6oHgYcD1jnUWvpsK_quzprVRv2M2BjkPf_QAVDtuhgsaJvF_T7WH3fGMO_jc4Azz_1A84mJRT9XPc0XlSXWEus_GCQ2duSwLs1UoCGMS3MZhugkUax4_1cv-ovXQsIvOImkPKVqm45mmbjiwrYje3A?authuser=0&fife=s16383 https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQcmHEqYB_m8Z36HT1cg-XekA_6lnGZOhiQbr64yr14O_f5H143EOmdmAxYl5HDwuHt2N_27gU006fE_BBz_UAG5gwaWerdHnX1dOkdVm0dHnVMpTAbJk57VU1xBgxGDNmlzv9syGbCCaXU2Hi1AJ8ygvZ55zYplAcTwjx1A1vVcZegStiLV1jTtkejqxDpUGfspjXuTPluW8AUoAlzNhJZEj47MwfCD67g2-waNBcrp3voMkWrO2HTN2e3Wg?authuser=0&fife=s16383,,<br>Urania's Mirror Scorpio,<br>Scorpius on Earth,"<br>Couch, B. (2024). Heaven on Earth: As Above, So Below. Research Catalogue. https://doi.org/10.22501/rc.3032777"
43.9340063,-27.6180735,0,Scorpius - Scorpion,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTiCPh65HG7JRDHx2FNexSVnSKsGjvmKg-JKH09sdo0J9zmqjR3Qc9kjxyVP5C5lmpmQPRsONPA9VhRrbifdmB8a4NFQtNhfFMfERYl6oHgYcD1jnUWvpsK_quzprVRv2M2BjkPf_QAVDtuhgsaJvF_T7WH3fGMO_jc4Azz_1A84mJRT9XPc0XlSXWEus_GCQ2duSwLs1UoCGMS3MZhugkUax4_1cv-ovXQsIvOImkPKVqm45mmbjiwrYje3A?authuser=0&fife=s16383 https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQcmHEqYB_m8Z36HT1cg-XekA_6lnGZOhiQbr64yr14O_f5H143EOmdmAxYl5HDwuHt2N_27gU006fE_BBz_UAG5gwaWerdHnX1dOkdVm0dHnVMpTAbJk57VU1xBgxGDNmlzv9syGbCCaXU2Hi1AJ8ygvZ55zYplAcTwjx1A1vVcZegStiLV1jTtkejqxDpUGfspjXuTPluW8AUoAlzNhJZEj47MwfCD67g2-waNBcrp3voMkWrO2HTN2e3Wg?authuser=0&fife=s16383,,<br>Urania's Mirror Scorpio,<br>Scorpius on Earth,"<br>Couch, B. (2024). Heaven on Earth: As Above, So Below. Research Catalogue. https://doi.org/10.22501/rc.3032777"
44.1525461,-27.9573727,0,Scorpius - Scorpion,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTiCPh65HG7JRDHx2FNexSVnSKsGjvmKg-JKH09sdo0J9zmqjR3Qc9kjxyVP5C5lmpmQPRsONPA9VhRrbifdmB8a4NFQtNhfFMfERYl6oHgYcD1jnUWvpsK_quzprVRv2M2BjkPf_QAVDtuhgsaJvF_T7WH3fGMO_jc4Azz_1A84mJRT9XPc0XlSXWEus_GCQ2duSwLs1UoCGMS3MZhugkUax4_1cv-ovXQsIvOImkPKVqm45mmbjiwrYje3A?authuser=0&fife=s16383 https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQcmHEqYB_m8Z36HT1cg-XekA_6lnGZOhiQbr64yr14O_f5H143EOmdmAxYl5HDwuHt2N_27gU006fE_BBz_UAG5gwaWerdHnX1dOkdVm0dHnVMpTAbJk57VU1xBgxGDNmlzv9syGbCCaXU2Hi1AJ8ygvZ55zYplAcTwjx1A1vVcZegStiLV1jTtkejqxDpUGfspjXuTPluW8AUoAlzNhJZEj47MwfCD67g2-waNBcrp3voMkWrO2HTN2e3Wg?authuser=0&fife=s16383,,<br>Urania's Mirror Scorpio,<br>Scorpius on Earth,"<br>Couch, B. (2024). Heaven on Earth: As Above, So Below. Research Catalogue. https://doi.org/10.22501/rc.3032777"
43.8182628,-28.3012633,0,Scorpius - Scorpion,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTiCPh65HG7JRDHx2FNexSVnSKsGjvmKg-JKH09sdo0J9zmqjR3Qc9kjxyVP5C5lmpmQPRsONPA9VhRrbifdmB8a4NFQtNhfFMfERYl6oHgYcD1jnUWvpsK_quzprVRv2M2BjkPf_QAVDtuhgsaJvF_T7WH3fGMO_jc4Azz_1A84mJRT9XPc0XlSXWEus_GCQ2duSwLs1UoCGMS3MZhugkUax4_1cv-ovXQsIvOImkPKVqm45mmbjiwrYje3A?authuser=0&fife=s16383 https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQcmHEqYB_m8Z36HT1cg-XekA_6lnGZOhiQbr64yr14O_f5H143EOmdmAxYl5HDwuHt2N_27gU006fE_BBz_UAG5gwaWerdHnX1dOkdVm0dHnVMpTAbJk57VU1xBgxGDNmlzv9syGbCCaXU2Hi1AJ8ygvZ55zYplAcTwjx1A1vVcZegStiLV1jTtkejqxDpUGfspjXuTPluW8AUoAlzNhJZEj47MwfCD67g2-waNBcrp3voMkWrO2HTN2e3Wg?authuser=0&fife=s16383,,<br>Urania's Mirror Scorpio,<br>Scorpius on Earth,"<br>Couch, B. (2024). Heaven on Earth: As Above, So Below. Research Catalogue. https://doi.org/10.22501/rc.3032777"
43.6516437,-28.2359177,0,Scorpius - Scorpion,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTiCPh65HG7JRDHx2FNexSVnSKsGjvmKg-JKH09sdo0J9zmqjR3Qc9kjxyVP5C5lmpmQPRsONPA9VhRrbifdmB8a4NFQtNhfFMfERYl6oHgYcD1jnUWvpsK_quzprVRv2M2BjkPf_QAVDtuhgsaJvF_T7WH3fGMO_jc4Azz_1A84mJRT9XPc0XlSXWEus_GCQ2duSwLs1UoCGMS3MZhugkUax4_1cv-ovXQsIvOImkPKVqm45mmbjiwrYje3A?authuser=0&fife=s16383 https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQcmHEqYB_m8Z36HT1cg-XekA_6lnGZOhiQbr64yr14O_f5H143EOmdmAxYl5HDwuHt2N_27gU006fE_BBz_UAG5gwaWerdHnX1dOkdVm0dHnVMpTAbJk57VU1xBgxGDNmlzv9syGbCCaXU2Hi1AJ8ygvZ55zYplAcTwjx1A1vVcZegStiLV1jTtkejqxDpUGfspjXuTPluW8AUoAlzNhJZEj47MwfCD67g2-waNBcrp3voMkWrO2HTN2e3Wg?authuser=0&fife=s16383,,<br>Urania's Mirror Scorpio,<br>Scorpius on Earth,"<br>Couch, B. (2024). Heaven on Earth: As Above, So Below. Research Catalogue. https://doi.org/10.22501/rc.3032777"
43.4735539,-28.6439013,0,Scorpius - Scorpion,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTiCPh65HG7JRDHx2FNexSVnSKsGjvmKg-JKH09sdo0J9zmqjR3Qc9kjxyVP5C5lmpmQPRsONPA9VhRrbifdmB8a4NFQtNhfFMfERYl6oHgYcD1jnUWvpsK_quzprVRv2M2BjkPf_QAVDtuhgsaJvF_T7WH3fGMO_jc4Azz_1A84mJRT9XPc0XlSXWEus_GCQ2duSwLs1UoCGMS3MZhugkUax4_1cv-ovXQsIvOImkPKVqm45mmbjiwrYje3A?authuser=0&fife=s16383 https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQcmHEqYB_m8Z36HT1cg-XekA_6lnGZOhiQbr64yr14O_f5H143EOmdmAxYl5HDwuHt2N_27gU006fE_BBz_UAG5gwaWerdHnX1dOkdVm0dHnVMpTAbJk57VU1xBgxGDNmlzv9syGbCCaXU2Hi1AJ8ygvZ55zYplAcTwjx1A1vVcZegStiLV1jTtkejqxDpUGfspjXuTPluW8AUoAlzNhJZEj47MwfCD67g2-waNBcrp3voMkWrO2HTN2e3Wg?authuser=0&fife=s16383,,<br>Urania's Mirror Scorpio,<br>Scorpius on Earth,"<br>Couch, B. (2024). Heaven on Earth: As Above, So Below. Research Catalogue. https://doi.org/10.22501/rc.3032777"
43.3737613,-28.9518817,0,Scorpius - Scorpion,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTiCPh65HG7JRDHx2FNexSVnSKsGjvmKg-JKH09sdo0J9zmqjR3Qc9kjxyVP5C5lmpmQPRsONPA9VhRrbifdmB8a4NFQtNhfFMfERYl6oHgYcD1jnUWvpsK_quzprVRv2M2BjkPf_QAVDtuhgsaJvF_T7WH3fGMO_jc4Azz_1A84mJRT9XPc0XlSXWEus_GCQ2duSwLs1UoCGMS3MZhugkUax4_1cv-ovXQsIvOImkPKVqm45mmbjiwrYje3A?authuser=0&fife=s16383 https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQcmHEqYB_m8Z36HT1cg-XekA_6lnGZOhiQbr64yr14O_f5H143EOmdmAxYl5HDwuHt2N_27gU006fE_BBz_UAG5gwaWerdHnX1dOkdVm0dHnVMpTAbJk57VU1xBgxGDNmlzv9syGbCCaXU2Hi1AJ8ygvZ55zYplAcTwjx1A1vVcZegStiLV1jTtkejqxDpUGfspjXuTPluW8AUoAlzNhJZEj47MwfCD67g2-waNBcrp3voMkWrO2HTN2e3Wg?authuser=0&fife=s16383,,<br>Urania's Mirror Scorpio,<br>Scorpius on Earth,"<br>Couch, B. (2024). Heaven on Earth: As Above, So Below. Research Catalogue. https://doi.org/10.22501/rc.3032777"
43.6594059,-29.0863808,0,Scorpius - Scorpion,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTiCPh65HG7JRDHx2FNexSVnSKsGjvmKg-JKH09sdo0J9zmqjR3Qc9kjxyVP5C5lmpmQPRsONPA9VhRrbifdmB8a4NFQtNhfFMfERYl6oHgYcD1jnUWvpsK_quzprVRv2M2BjkPf_QAVDtuhgsaJvF_T7WH3fGMO_jc4Azz_1A84mJRT9XPc0XlSXWEus_GCQ2duSwLs1UoCGMS3MZhugkUax4_1cv-ovXQsIvOImkPKVqm45mmbjiwrYje3A?authuser=0&fife=s16383 https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQcmHEqYB_m8Z36HT1cg-XekA_6lnGZOhiQbr64yr14O_f5H143EOmdmAxYl5HDwuHt2N_27gU006fE_BBz_UAG5gwaWerdHnX1dOkdVm0dHnVMpTAbJk57VU1xBgxGDNmlzv9syGbCCaXU2Hi1AJ8ygvZ55zYplAcTwjx1A1vVcZegStiLV1jTtkejqxDpUGfspjXuTPluW8AUoAlzNhJZEj47MwfCD67g2-waNBcrp3voMkWrO2HTN2e3Wg?authuser=0&fife=s16383,,<br>Urania's Mirror Scorpio,<br>Scorpius on Earth,"<br>Couch, B. (2024). Heaven on Earth: As Above, So Below. Research Catalogue. https://doi.org/10.22501/rc.3032777"
43.6321752,-29.4120719,0,Scorpius - Scorpion,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTiCPh65HG7JRDHx2FNexSVnSKsGjvmKg-JKH09sdo0J9zmqjR3Qc9kjxyVP5C5lmpmQPRsONPA9VhRrbifdmB8a4NFQtNhfFMfERYl6oHgYcD1jnUWvpsK_quzprVRv2M2BjkPf_QAVDtuhgsaJvF_T7WH3fGMO_jc4Azz_1A84mJRT9XPc0XlSXWEus_GCQ2duSwLs1UoCGMS3MZhugkUax4_1cv-ovXQsIvOImkPKVqm45mmbjiwrYje3A?authuser=0&fife=s16383 https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQcmHEqYB_m8Z36HT1cg-XekA_6lnGZOhiQbr64yr14O_f5H143EOmdmAxYl5HDwuHt2N_27gU006fE_BBz_UAG5gwaWerdHnX1dOkdVm0dHnVMpTAbJk57VU1xBgxGDNmlzv9syGbCCaXU2Hi1AJ8ygvZ55zYplAcTwjx1A1vVcZegStiLV1jTtkejqxDpUGfspjXuTPluW8AUoAlzNhJZEj47MwfCD67g2-waNBcrp3voMkWrO2HTN2e3Wg?authuser=0&fife=s16383,,<br>Urania's Mirror Scorpio,<br>Scorpius on Earth,"<br>Couch, B. (2024). Heaven on Earth: As Above, So Below. Research Catalogue. https://doi.org/10.22501/rc.3032777"
43.2748844,-29.6799042,0,Scorpius - Scorpion,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTiCPh65HG7JRDHx2FNexSVnSKsGjvmKg-JKH09sdo0J9zmqjR3Qc9kjxyVP5C5lmpmQPRsONPA9VhRrbifdmB8a4NFQtNhfFMfERYl6oHgYcD1jnUWvpsK_quzprVRv2M2BjkPf_QAVDtuhgsaJvF_T7WH3fGMO_jc4Azz_1A84mJRT9XPc0XlSXWEus_GCQ2duSwLs1UoCGMS3MZhugkUax4_1cv-ovXQsIvOImkPKVqm45mmbjiwrYje3A?authuser=0&fife=s16383 https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQcmHEqYB_m8Z36HT1cg-XekA_6lnGZOhiQbr64yr14O_f5H143EOmdmAxYl5HDwuHt2N_27gU006fE_BBz_UAG5gwaWerdHnX1dOkdVm0dHnVMpTAbJk57VU1xBgxGDNmlzv9syGbCCaXU2Hi1AJ8ygvZ55zYplAcTwjx1A1vVcZegStiLV1jTtkejqxDpUGfspjXuTPluW8AUoAlzNhJZEj47MwfCD67g2-waNBcrp3voMkWrO2HTN2e3Wg?authuser=0&fife=s16383,,<br>Urania's Mirror Scorpio,<br>Scorpius on Earth,"<br>Couch, B. (2024). Heaven on Earth: As Above, So Below. Research Catalogue. https://doi.org/10.22501/rc.3032777"
42.8920743,-29.3939919,0,Scorpius - Scorpion,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTiCPh65HG7JRDHx2FNexSVnSKsGjvmKg-JKH09sdo0J9zmqjR3Qc9kjxyVP5C5lmpmQPRsONPA9VhRrbifdmB8a4NFQtNhfFMfERYl6oHgYcD1jnUWvpsK_quzprVRv2M2BjkPf_QAVDtuhgsaJvF_T7WH3fGMO_jc4Azz_1A84mJRT9XPc0XlSXWEus_GCQ2duSwLs1UoCGMS3MZhugkUax4_1cv-ovXQsIvOImkPKVqm45mmbjiwrYje3A?authuser=0&fife=s16383 https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQcmHEqYB_m8Z36HT1cg-XekA_6lnGZOhiQbr64yr14O_f5H143EOmdmAxYl5HDwuHt2N_27gU006fE_BBz_UAG5gwaWerdHnX1dOkdVm0dHnVMpTAbJk57VU1xBgxGDNmlzv9syGbCCaXU2Hi1AJ8ygvZ55zYplAcTwjx1A1vVcZegStiLV1jTtkejqxDpUGfspjXuTPluW8AUoAlzNhJZEj47MwfCD67g2-waNBcrp3voMkWrO2HTN2e3Wg?authuser=0&fife=s16383,,<br>Urania's Mirror Scorpio,<br>Scorpius on Earth,"<br>Couch, B. (2024). Heaven on Earth: As Above, So Below. Research Catalogue. https://doi.org/10.22501/rc.3032777"
42.805486,-30.3285366,0,Scorpius - Scorpion,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTiCPh65HG7JRDHx2FNexSVnSKsGjvmKg-JKH09sdo0J9zmqjR3Qc9kjxyVP5C5lmpmQPRsONPA9VhRrbifdmB8a4NFQtNhfFMfERYl6oHgYcD1jnUWvpsK_quzprVRv2M2BjkPf_QAVDtuhgsaJvF_T7WH3fGMO_jc4Azz_1A84mJRT9XPc0XlSXWEus_GCQ2duSwLs1UoCGMS3MZhugkUax4_1cv-ovXQsIvOImkPKVqm45mmbjiwrYje3A?authuser=0&fife=s16383 https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQcmHEqYB_m8Z36HT1cg-XekA_6lnGZOhiQbr64yr14O_f5H143EOmdmAxYl5HDwuHt2N_27gU006fE_BBz_UAG5gwaWerdHnX1dOkdVm0dHnVMpTAbJk57VU1xBgxGDNmlzv9syGbCCaXU2Hi1AJ8ygvZ55zYplAcTwjx1A1vVcZegStiLV1jTtkejqxDpUGfspjXuTPluW8AUoAlzNhJZEj47MwfCD67g2-waNBcrp3voMkWrO2HTN2e3Wg?authuser=0&fife=s16383,,<br>Urania's Mirror Scorpio,<br>Scorpius on Earth,"<br>Couch, B. (2024). Heaven on Earth: As Above, So Below. Research Catalogue. https://doi.org/10.22501/rc.3032777"
42.0663883,-30.6676481,0,Scorpius - Scorpion,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTiCPh65HG7JRDHx2FNexSVnSKsGjvmKg-JKH09sdo0J9zmqjR3Qc9kjxyVP5C5lmpmQPRsONPA9VhRrbifdmB8a4NFQtNhfFMfERYl6oHgYcD1jnUWvpsK_quzprVRv2M2BjkPf_QAVDtuhgsaJvF_T7WH3fGMO_jc4Azz_1A84mJRT9XPc0XlSXWEus_GCQ2duSwLs1UoCGMS3MZhugkUax4_1cv-ovXQsIvOImkPKVqm45mmbjiwrYje3A?authuser=0&fife=s16383 https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQcmHEqYB_m8Z36HT1cg-XekA_6lnGZOhiQbr64yr14O_f5H143EOmdmAxYl5HDwuHt2N_27gU006fE_BBz_UAG5gwaWerdHnX1dOkdVm0dHnVMpTAbJk57VU1xBgxGDNmlzv9syGbCCaXU2Hi1AJ8ygvZ55zYplAcTwjx1A1vVcZegStiLV1jTtkejqxDpUGfspjXuTPluW8AUoAlzNhJZEj47MwfCD67g2-waNBcrp3voMkWrO2HTN2e3Wg?authuser=0&fife=s16383,,<br>Urania's Mirror Scorpio,<br>Scorpius on Earth,"<br>Couch, B. (2024). Heaven on Earth: As Above, So Below. Research Catalogue. https://doi.org/10.22501/rc.3032777"
41.7816906,-30.3712716,0,Scorpius - Scorpion,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTiCPh65HG7JRDHx2FNexSVnSKsGjvmKg-JKH09sdo0J9zmqjR3Qc9kjxyVP5C5lmpmQPRsONPA9VhRrbifdmB8a4NFQtNhfFMfERYl6oHgYcD1jnUWvpsK_quzprVRv2M2BjkPf_QAVDtuhgsaJvF_T7WH3fGMO_jc4Azz_1A84mJRT9XPc0XlSXWEus_GCQ2duSwLs1UoCGMS3MZhugkUax4_1cv-ovXQsIvOImkPKVqm45mmbjiwrYje3A?authuser=0&fife=s16383 https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQcmHEqYB_m8Z36HT1cg-XekA_6lnGZOhiQbr64yr14O_f5H143EOmdmAxYl5HDwuHt2N_27gU006fE_BBz_UAG5gwaWerdHnX1dOkdVm0dHnVMpTAbJk57VU1xBgxGDNmlzv9syGbCCaXU2Hi1AJ8ygvZ55zYplAcTwjx1A1vVcZegStiLV1jTtkejqxDpUGfspjXuTPluW8AUoAlzNhJZEj47MwfCD67g2-waNBcrp3voMkWrO2HTN2e3Wg?authuser=0&fife=s16383,,<br>Urania's Mirror Scorpio,<br>Scorpius on Earth,"<br>Couch, B. (2024). Heaven on Earth: As Above, So Below. Research Catalogue. https://doi.org/10.22501/rc.3032777"
41.8806695,-29.8926604,0,Scorpius - Scorpion,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTiCPh65HG7JRDHx2FNexSVnSKsGjvmKg-JKH09sdo0J9zmqjR3Qc9kjxyVP5C5lmpmQPRsONPA9VhRrbifdmB8a4NFQtNhfFMfERYl6oHgYcD1jnUWvpsK_quzprVRv2M2BjkPf_QAVDtuhgsaJvF_T7WH3fGMO_jc4Azz_1A84mJRT9XPc0XlSXWEus_GCQ2duSwLs1UoCGMS3MZhugkUax4_1cv-ovXQsIvOImkPKVqm45mmbjiwrYje3A?authuser=0&fife=s16383 https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQcmHEqYB_m8Z36HT1cg-XekA_6lnGZOhiQbr64yr14O_f5H143EOmdmAxYl5HDwuHt2N_27gU006fE_BBz_UAG5gwaWerdHnX1dOkdVm0dHnVMpTAbJk57VU1xBgxGDNmlzv9syGbCCaXU2Hi1AJ8ygvZ55zYplAcTwjx1A1vVcZegStiLV1jTtkejqxDpUGfspjXuTPluW8AUoAlzNhJZEj47MwfCD67g2-waNBcrp3voMkWrO2HTN2e3Wg?authuser=0&fife=s16383,,<br>Urania's Mirror Scorpio,<br>Scorpius on Earth,"<br>Couch, B. (2024). Heaven on Earth: As Above, So Below. Research Catalogue. https://doi.org/10.22501/rc.3032777"
42.0773746,-29.6799041,0,Scorpius - Scorpion,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTiCPh65HG7JRDHx2FNexSVnSKsGjvmKg-JKH09sdo0J9zmqjR3Qc9kjxyVP5C5lmpmQPRsONPA9VhRrbifdmB8a4NFQtNhfFMfERYl6oHgYcD1jnUWvpsK_quzprVRv2M2BjkPf_QAVDtuhgsaJvF_T7WH3fGMO_jc4Azz_1A84mJRT9XPc0XlSXWEus_GCQ2duSwLs1UoCGMS3MZhugkUax4_1cv-ovXQsIvOImkPKVqm45mmbjiwrYje3A?authuser=0&fife=s16383 https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQcmHEqYB_m8Z36HT1cg-XekA_6lnGZOhiQbr64yr14O_f5H143EOmdmAxYl5HDwuHt2N_27gU006fE_BBz_UAG5gwaWerdHnX1dOkdVm0dHnVMpTAbJk57VU1xBgxGDNmlzv9syGbCCaXU2Hi1AJ8ygvZ55zYplAcTwjx1A1vVcZegStiLV1jTtkejqxDpUGfspjXuTPluW8AUoAlzNhJZEj47MwfCD67g2-waNBcrp3voMkWrO2HTN2e3Wg?authuser=0&fife=s16383,,<br>Urania's Mirror Scorpio,<br>Scorpius on Earth,"<br>Couch, B. (2024). Heaven on Earth: As Above, So Below. Research Catalogue. https://doi.org/10.22501/rc.3032777"
42.3080875,-29.1055806,0,Scorpius - Scorpion,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTiCPh65HG7JRDHx2FNexSVnSKsGjvmKg-JKH09sdo0J9zmqjR3Qc9kjxyVP5C5lmpmQPRsONPA9VhRrbifdmB8a4NFQtNhfFMfERYl6oHgYcD1jnUWvpsK_quzprVRv2M2BjkPf_QAVDtuhgsaJvF_T7WH3fGMO_jc4Azz_1A84mJRT9XPc0XlSXWEus_GCQ2duSwLs1UoCGMS3MZhugkUax4_1cv-ovXQsIvOImkPKVqm45mmbjiwrYje3A?authuser=0&fife=s16383 https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQcmHEqYB_m8Z36HT1cg-XekA_6lnGZOhiQbr64yr14O_f5H143EOmdmAxYl5HDwuHt2N_27gU006fE_BBz_UAG5gwaWerdHnX1dOkdVm0dHnVMpTAbJk57VU1xBgxGDNmlzv9syGbCCaXU2Hi1AJ8ygvZ55zYplAcTwjx1A1vVcZegStiLV1jTtkejqxDpUGfspjXuTPluW8AUoAlzNhJZEj47MwfCD67g2-waNBcrp3voMkWrO2HTN2e3Wg?authuser=0&fife=s16383,,<br>Urania's Mirror Scorpio,<br>Scorpius on Earth,"<br>Couch, B. (2024). Heaven on Earth: As Above, So Below. Research Catalogue. https://doi.org/10.22501/rc.3032777"
41.758924,-29.3902576,0,Scorpius - Scorpion,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTiCPh65HG7JRDHx2FNexSVnSKsGjvmKg-JKH09sdo0J9zmqjR3Qc9kjxyVP5C5lmpmQPRsONPA9VhRrbifdmB8a4NFQtNhfFMfERYl6oHgYcD1jnUWvpsK_quzprVRv2M2BjkPf_QAVDtuhgsaJvF_T7WH3fGMO_jc4Azz_1A84mJRT9XPc0XlSXWEus_GCQ2duSwLs1UoCGMS3MZhugkUax4_1cv-ovXQsIvOImkPKVqm45mmbjiwrYje3A?authuser=0&fife=s16383 https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQcmHEqYB_m8Z36HT1cg-XekA_6lnGZOhiQbr64yr14O_f5H143EOmdmAxYl5HDwuHt2N_27gU006fE_BBz_UAG5gwaWerdHnX1dOkdVm0dHnVMpTAbJk57VU1xBgxGDNmlzv9syGbCCaXU2Hi1AJ8ygvZ55zYplAcTwjx1A1vVcZegStiLV1jTtkejqxDpUGfspjXuTPluW8AUoAlzNhJZEj47MwfCD67g2-waNBcrp3voMkWrO2HTN2e3Wg?authuser=0&fife=s16383,,<br>Urania's Mirror Scorpio,<br>Scorpius on Earth,"<br>Couch, B. (2024). Heaven on Earth: As Above, So Below. Research Catalogue. https://doi.org/10.22501/rc.3032777"
41.4710953,-29.6736276,0,Scorpius - Scorpion,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTiCPh65HG7JRDHx2FNexSVnSKsGjvmKg-JKH09sdo0J9zmqjR3Qc9kjxyVP5C5lmpmQPRsONPA9VhRrbifdmB8a4NFQtNhfFMfERYl6oHgYcD1jnUWvpsK_quzprVRv2M2BjkPf_QAVDtuhgsaJvF_T7WH3fGMO_jc4Azz_1A84mJRT9XPc0XlSXWEus_GCQ2duSwLs1UoCGMS3MZhugkUax4_1cv-ovXQsIvOImkPKVqm45mmbjiwrYje3A?authuser=0&fife=s16383 https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQcmHEqYB_m8Z36HT1cg-XekA_6lnGZOhiQbr64yr14O_f5H143EOmdmAxYl5HDwuHt2N_27gU006fE_BBz_UAG5gwaWerdHnX1dOkdVm0dHnVMpTAbJk57VU1xBgxGDNmlzv9syGbCCaXU2Hi1AJ8ygvZ55zYplAcTwjx1A1vVcZegStiLV1jTtkejqxDpUGfspjXuTPluW8AUoAlzNhJZEj47MwfCD67g2-waNBcrp3voMkWrO2HTN2e3Wg?authuser=0&fife=s16383,,<br>Urania's Mirror Scorpio,<br>Scorpius on Earth,"<br>Couch, B. (2024). Heaven on Earth: As Above, So Below. Research Catalogue. https://doi.org/10.22501/rc.3032777"
41.1531704,-30.8298579,0,Scorpius - Scorpion,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTiCPh65HG7JRDHx2FNexSVnSKsGjvmKg-JKH09sdo0J9zmqjR3Qc9kjxyVP5C5lmpmQPRsONPA9VhRrbifdmB8a4NFQtNhfFMfERYl6oHgYcD1jnUWvpsK_quzprVRv2M2BjkPf_QAVDtuhgsaJvF_T7WH3fGMO_jc4Azz_1A84mJRT9XPc0XlSXWEus_GCQ2duSwLs1UoCGMS3MZhugkUax4_1cv-ovXQsIvOImkPKVqm45mmbjiwrYje3A?authuser=0&fife=s16383 https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQcmHEqYB_m8Z36HT1cg-XekA_6lnGZOhiQbr64yr14O_f5H143EOmdmAxYl5HDwuHt2N_27gU006fE_BBz_UAG5gwaWerdHnX1dOkdVm0dHnVMpTAbJk57VU1xBgxGDNmlzv9syGbCCaXU2Hi1AJ8ygvZ55zYplAcTwjx1A1vVcZegStiLV1jTtkejqxDpUGfspjXuTPluW8AUoAlzNhJZEj47MwfCD67g2-waNBcrp3voMkWrO2HTN2e3Wg?authuser=0&fife=s16383,,<br>Urania's Mirror Scorpio,<br>Scorpius on Earth,"<br>Couch, B. (2024). Heaven on Earth: As Above, So Below. Research Catalogue. https://doi.org/10.22501/rc.3032777"
